x	y
0.087764	79416.654912
0.160982	62773.146290
0.245290	61857.515981
0.302479	83385.451615
0.093881	26889.197822
0.100436	104879.233134
0.154875	88899.327357
0.062814	48099.530920
0.165474	50455.854831
0.214238	91294.454554
0.189329	140573.590039
0.198010	64398.505383
0.085987	90973.053268
0.205535	58421.709352
0.100568	78519.031343
0.108475	66964.782805
0.180789	52134.403924
0.116211	96354.804089
0.140428	87455.064809
0.183499	109673.411261
0.121619	88622.149310
0.101523	60884.559500
0.053942	70552.914128
0.196289	58071.556686
0.127278	53295.343916
0.126991	91578.170385
0.199862	61623.285937
0.111728	93402.675928
0.130174	111729.843231
0.178155	94337.213256
0.111796	40673.150036
0.122176	93560.774875
0.093411	84184.695635
0.065623	84872.401655
0.106315	69596.782391
0.172570	52415.179254
0.200566	80693.133343
0.103737	70123.147935
0.127486	89426.417726
0.159775	96261.403885
0.099807	80815.056255
0.276607	127411.852953
0.138591	87325.404010
0.096894	49649.522415
0.338228	59643.885553
0.210426	101526.119046
0.264941	120276.625679
0.189595	69875.013923
0.137068	161257.331149
0.102932	69627.105155
0.068043	87204.833973
0.242578	130074.464212
0.168524	54131.190771
0.137138	82889.029514
0.100381	105630.082732
0.131707	110960.896480
0.063051	54618.721442
0.060698	83281.608275
0.117364	91662.215507
0.170587	40526.795234
0.104182	90467.201454
0.158245	37326.653031
0.226129	77921.712322
0.052465	76944.118304
0.186154	69095.692944
0.066443	132320.696180
0.134625	57671.162797
0.122357	103936.826988
0.093312	85588.102899
0.079038	49234.476273
0.125964	94217.591234
0.155928	96910.340465
0.071172	84480.843980
0.219676	74032.168530
0.100984	70783.176470
0.151830	53297.162357
0.182879	105291.207402
0.223537	44410.126191
0.204611	130416.186915
0.071589	105978.315813
0.199745	81461.814386
0.103994	121023.742633
0.081453	87079.596697
0.200806	117511.261978
0.116704	66511.793866
0.114306	73422.913571
0.120060	79233.087408
0.104694	112752.025855
0.125107	126365.242245
0.117711	84383.273219
0.231975	112410.813675
0.200882	95092.381695
0.267034	64759.512779
0.134453	50453.517834
0.075401	58063.904132
0.208311	133861.015655
0.201435	75864.838321
0.277207	88510.014191
0.092212	81923.064871
0.143512	101552.871362
0.226688	75090.917410
0.215640	102862.245134
0.110876	95235.917270
0.089837	50140.894890
0.131590	160258.612797
0.334760	137157.361869
0.148085	76254.935630
0.227836	78938.158805
0.205213	117384.029327
0.218485	114555.928309
0.300090	35921.153957
0.073722	103915.160778
0.194580	88782.998005
0.088546	78915.856589
0.225312	96841.116679
0.110617	93714.154085
0.051388	105311.772260
0.106202	83751.454146
0.078671	108773.064670
0.216836	63083.951561
0.208404	73605.174136
0.149105	52668.754500
0.111560	67412.447459
0.326953	89393.220484
0.088748	111457.327105
0.156165	108995.734398
0.185644	76972.812347
0.108173	123477.730963
0.079800	76486.859229
0.096488	70678.579457
0.139813	124206.413157
0.196581	73418.566820
0.114460	79781.544191
0.104052	81967.728101
0.296866	41147.965678
0.269245	73162.814779
0.115053	75777.515910
0.065452	88607.147697
0.133849	133303.545244
0.290536	122775.046184
0.088056	67427.982806
0.146579	81655.225394
0.178779	80940.529901
0.316239	89035.623697
0.120034	114901.214786
0.146952	100837.795552
0.124195	123342.154666
0.078015	79653.187805
0.167470	95059.896550
0.217585	78108.976344
0.100939	122166.295666
0.118312	120444.045781
0.154853	96900.172324
0.063134	110039.894816
0.159875	88831.802676
0.060505	75192.504734
0.271708	96845.727304
0.100728	80404.321599
0.219220	38383.019432
0.052520	78640.760105
0.096893	67950.592817
0.203228	35243.931451
0.202684	40379.837380
0.171362	123155.078152
0.212196	119874.960999
0.054186	51092.245214
0.203895	65671.604529
0.096337	45720.509388
0.358046	35261.476360
0.144254	93060.394211
0.133117	82259.116898
0.257812	116343.128741
0.133886	67969.676594
0.191014	72676.160723
0.093509	59755.710683
0.181286	75055.592862
0.240146	89272.480741
0.100972	71973.316406
0.151272	75109.613604
0.091775	120991.798820
0.182014	79425.786361
0.150085	109030.030931
0.059429	131548.566868
0.157260	64400.523898
0.192190	72920.281257
0.077080	121037.381788
0.113323	61700.290065
0.155387	39059.784417
0.211715	127372.026581
0.175634	83395.244181
0.282202	59368.217432
0.068117	108860.793145
0.107927	79468.233701
0.198396	70729.349157
0.117697	55678.035646
0.211553	64523.745027
0.139247	87327.512008
0.060395	47790.550326
0.079328	98555.452156
0.114280	74507.117527
0.157478	81886.098640
0.101811	33887.018863
0.111233	59472.766682
0.220010	95983.221444
0.205392	93206.817598
0.149951	88216.375511
0.108502	60886.384824
0.181623	109415.034080
0.178111	82778.890974
0.135386	46201.526393
0.199347	96436.484143
0.160838	62049.410658
0.113962	150756.127880
0.093267	144066.753539
0.111214	65129.698945
0.167656	72560.239996
0.062669	51013.040719
0.134817	124901.540183
0.173424	45637.381486
0.208555	98018.919077
0.186801	61629.206578
0.203462	61631.656724
0.261903	59735.152328
0.220003	57945.237049
0.073899	60231.194822
0.082727	48424.581167
0.211077	92660.416391
0.154531	100110.631465
0.297684	78320.590500
0.186835	135799.052282
0.205999	120562.606031
0.116649	50596.500532
0.215284	28171.170689
0.239265	61806.430406
0.165733	73759.074375
0.080196	87781.127273
0.069012	43549.483752
0.190558	72669.917141
0.193846	84008.861961
0.067033	25780.988209
0.267921	68776.874422
0.057999	96092.800783
0.092101	95692.995678
0.104240	83972.293119
0.242229	44791.940652
0.109759	99866.036039
0.085740	52678.629245
0.148570	47535.431867
0.264649	90844.567141
0.289066	52859.032947
0.082202	48996.114066
0.111800	71502.560334
0.132989	69244.145115
0.116649	73438.368989
0.136042	118425.850633
0.083702	61044.166276
0.103929	56567.170781
0.124548	56579.163704
0.257573	124281.803754
0.055396	79624.388456
0.065710	47085.224695
0.105682	115047.539899
0.236791	75270.568922
0.118139	82479.673683
0.080111	89687.294069
0.274236	102103.153629
0.150843	84176.728507
0.203509	95637.762244
0.307861	71480.105488
0.260081	98599.988060
0.180181	44959.351370
0.060005	33695.258672
0.129590	95577.179569
0.094627	93343.544216
0.130043	90455.470170
0.190675	65611.328899
0.164877	58099.739710
0.075695	67367.694392
0.152695	89748.014188
0.153613	90985.203645
0.063984	96024.828576
0.092164	46294.743335
0.233489	111567.413276
0.156401	98316.620814
0.302443	144063.276292
0.073756	106936.179870
0.229354	74759.174796
0.116241	80810.129666
0.301752	95673.171107
0.197233	63851.722166
0.218965	125217.930727
0.213995	50539.188682
0.098045	62192.640127
0.324201	96888.261823
0.060489	30940.273705
0.215502	124090.413359
0.062672	90983.906280
0.141932	48331.047353
0.073231	90409.023241
0.194477	67175.884633
0.121466	96254.833332
0.074156	60772.274932
0.228231	66421.326726
0.118694	58452.490239
0.123339	71816.498246
0.118497	55639.440334
0.194160	60066.847007
0.192476	63161.490159
0.071700	74561.084263
0.268756	52148.938898
0.088977	71594.878172
0.256746	77374.704467
0.161859	92327.663307
0.245453	57400.496782
0.272090	89052.117621
0.065499	87566.063344
0.219306	76740.153275
0.126256	90710.576827
0.053012	37873.942037
0.223347	71027.743643
0.147676	100652.337904
0.075074	47710.666182
0.222471	51398.460266
0.176440	78275.761607
0.137440	132087.100062
0.109490	136039.502950
0.150668	94991.886350
0.119319	80926.760111
0.221918	68967.698359
0.259360	72591.774570
0.082193	88578.102962
0.153992	80846.760583
0.257919	116525.479401
0.069268	53464.653394
0.232577	83381.501319
0.056929	80398.160363
0.068224	93535.592136
0.068025	72699.782320
0.228998	85472.094011
0.092614	103250.919450
0.213303	50248.179179
0.104883	109376.592165
0.184822	71873.947615
0.077653	111565.287823
0.071472	91915.691108
0.065036	100033.033427
0.280163	102681.361803
0.060561	48043.271677
0.214460	49856.911097
0.172885	117562.635420
0.143444	62421.126510
0.266909	128334.355188
0.270209	88779.090908
0.097157	91619.057710
0.065323	70312.671539
0.100832	47574.489004
0.188064	49861.426783
0.148226	86883.793639
0.305804	74606.261466
0.087720	101871.472832
0.218514	82210.504629
0.325585	94497.464497
0.309914	64242.489296
0.087948	80260.472650
0.161997	96708.639190
0.196765	96934.752764
0.136766	51013.303238
0.212593	90471.478916
0.107075	76437.595769
0.073656	102496.808651
0.119228	120294.219368
0.128054	85091.651504
0.176486	86365.060117
0.178477	86980.816693
0.128540	90010.730040
0.246811	115595.107474
0.127815	129896.017708
0.222845	74897.128430
0.258293	66680.287221
0.097307	108449.441298
0.163104	48104.474147
0.088644	57168.373089
0.148128	57499.305229
0.093486	48254.814715
0.123787	55946.493546
0.345429	30343.986449
0.142152	54142.841032
0.219550	63232.987553
0.168588	65419.808204
0.129816	94953.904396
0.282870	68458.888933
0.173398	44941.960127
0.279450	65938.107344
0.187597	88608.707357
0.116584	61125.218961
0.057386	131986.390211
0.114299	53665.397471
0.229929	73108.656149
0.093100	49435.247874
0.186475	83823.057071
0.108869	92221.254912
0.255528	106130.100553
0.064573	75718.179666
0.188569	99923.384452
0.166247	103097.270044
0.081069	125669.503191
0.210991	110108.620297
0.219072	97380.432248
0.187503	75954.023924
0.134770	129620.389195
0.304857	57497.690034
0.096302	111453.930291
0.165930	57332.018059
0.097097	64900.579365
0.127967	99859.263762
0.212183	55193.678837
0.108410	133723.000214
0.228814	45794.002026
0.179205	81757.378978
0.115666	34330.663156
0.074709	40798.407678
0.148023	100418.405479
0.236669	95937.013214
0.272471	85652.696645
0.209242	122157.305380
0.174021	100739.988628
0.102906	75722.542458
0.109114	55364.299043
0.344650	102562.043567
0.141707	87438.541862
0.284155	38764.407080
0.121974	62004.756279
0.319639	78018.993526
0.117043	129335.532780
0.140035	92051.399262
0.104780	137807.013110
0.267395	66553.755260
0.183140	63220.767528
0.106969	104753.686497
0.320449	91159.390453
0.132599	18012.957274
0.126425	123500.713550
0.076390	101590.129406
0.074648	83005.500748
0.244842	42105.947458
0.158477	43514.256331
0.310540	104675.370279
0.210785	67231.069181
0.080195	74916.391044
0.198423	54635.046826
0.246319	76550.817057
0.143973	79458.133125
0.129684	95821.640900
0.083319	78742.353232
0.057110	27995.132956
0.087871	105433.624941
